video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=klDLZ6mAS1k&pp=ygUCdXc%3D,/@CampusMania,CampusMania,University of Washington | UW | 4K Campus Drone Tour,26K,1 year,A shortened version of our University of Washington campus tour in 4K! Watch our full tour of UW campus in 8K from here: ...,2024-01-29 06:10:28.971277
/watch?v=VqAIrYiTqCw&pp=ygUCdXc%3D,/@ColinCowherdPodcast,The Colin Cowherd Podcast,Texas-Washington Reaction: Michael Penix outduels Quinn Ewers; UW-Michigan title | Colin Cowherd CFP,110K,3 weeks,Colin Cowherd reacts to the Washington Huskies beating the Texas Longhorns in the Sugar Bowl in the College Football Playoff ...,2024-01-29 06:10:28.973437
/watch?v=HmKKy0zD-uw&pp=ygUCdXc%3D,/@hafu,Hafu Go,What's It Like Inside University of Washington? | UW Campus Crawl Tour,369K,3 years,"CAMPUS CRAWL is the series where I take you to the best college campuses across the world! I'll show you the student life, ...",2024-01-29 06:10:28.975616
/watch?v=gS7WczOL5YQ&pp=ygUCdXc%3D,/@espncfb,ESPN College Football,Sugar Bowl: Texas Longhorns vs. Washington Huskies | Full Game Highlights,1.9M,3 weeks,"Watch highlights from the Allstate Sugar Bowl where the Washington Huskies defeated the Texas Longhorns, 37-31. Michael ...",2024-01-29 06:10:40.707980
/watch?v=Y4hUItAdpbE&pp=ygUCdXc%3D,/@pac12,Pac-12 Networks,Selena Harris wins All-Around title | UCLA vs. UW Women's Gymnastics Highlights | 2024 Season,1.9K,1 day,Selena Harris won the all-around title (39.625) in No. 15 UCLA's 197.825-196.300 win over Washington at Pauley Pavilion on Jan ...,2024-01-29 06:10:40.709752
/watch?v=11_rdPiRwo8&pp=ygUCdXc%3D,/@espncfb,ESPN College Football,Pac-12 Championship Game: Oregon Ducks vs. Washington Huskies | Full Game Highlights,1.6M,1 month,"The Washington Huskies defeat the Oregon Ducks, 34-31, in the Pac-12 Championship Game. Michael Penix Jr. threw for 319 ...",2024-01-29 06:10:40.711593
/watch?v=4QHzR43852I&pp=ygUCdXc%3D,/@universityofwashington,UW (University of Washington),UW Admissions - frequently asked questions,45K,5 years,"UW Admissions counselors talk here about the application process -- weighing academic and personal achievement, submission ...",2024-01-29 06:10:40.713514
/watch?v=jClxvlHJC44&pp=ygUCdXc%3D,/@fox13seattle,FOX 13 Seattle,UW vs. Oregon College GameDay: Hilarious interview,21K,3 months,University of Washington is facing University of Oregon in Seattle for College GameDay. FOX 13's Alyssa Charleston interviews ...,2024-01-29 06:10:40.715178
/watch?v=Otv034NAG8s&pp=ygUCdXc%3D,/@universityofwashington,UW (University of Washington),UW Campus Tour: IMA,49K,5 years,"The UW's Intramural Activities building is the spot on campus if you're looking for a complete workout, as well as the place for ...",2024-01-29 06:10:40.717656
/watch?v=EBdREJkch8g&pp=ygUCdXc%3D,/@espncfb,ESPN College Football,CFP National Championship: Michigan Wolverines vs. Washington Huskies | Full Game Highlights,2.9M,2 weeks,"Check out these highlights from the 2024 College Football Playoff National Championship, where the No. 1 Michigan Wolverines ...",2024-01-29 06:10:40.719276
/watch?v=uhF872NfGSk&pp=ygUCdXc%3D,/@UWVideo,UW Video,"Football: PAC-12 Championship - UW vs Oregon, 12/01/23",171K,1 month,"Football: PAC-12 Championship - UW vs Oregon, 12/01/23.",2024-01-29 06:10:40.721280
/watch?v=rrc0Y3JMk6Q&pp=ygUCdXc%3D,/@espncfb,ESPN College Football,Washington Huskies vs. USC Trojans | Full Game Highlights,759K,2 months,"See full game highlights as the No. 5 Washington Huskies edged past the USC Trojans, 52-42, with QB Michael Penix Jr. throwing ...",2024-01-29 06:10:40.723455
/watch?v=tJTxnA6_PMY&pp=ygUCdXc%3D,/@RichEisenShow,The Rich Eisen Show,Charles Woodson: Michigan “Will Have Our Hands Full” vs UW’s Passing Attack | The Rich Eisen Show,39K,3 weeks,Pro Football Hall of Famer/Michigan alum Charles Woodson and Rich Eisen discuss the Wolverines' Rose Bowl win over ...,2024-01-29 06:10:40.725149
/watch?v=nG3PNwPmCIU&pp=ygUCdXc%3D,/@jessicastarsinspace2563,Jessicastarsinspace,How Difficult is it to Get Into Every Major at UW?,20K,2 years,... student at uw anyway the point of today's video is to talk about the different majors at the university of washington and how easy ...,2024-01-29 06:10:40.726574
/watch?v=imvhp7RWuG8&pp=ygUCdXc%3D,/@dobochobo,dobochobo,"college life vlog 🌸☔️ spring classes, cherry blossoms, & tips from a UW student!",446K,1 year,"hello friends!! surprised to see me so soon again? this video is for all my future college kiddos, a vlog sprinkled with ...",2024-01-29 06:10:40.730065
/watch?v=PceuSD7syMs&pp=ygUCdXc%3D,/@UWHFS,UWHFS,UW HFS | How To Move In To The UW,20K,1 year,Make sure you like and subscribe for more content coming soon! To learn more about University of Washington's Housing & Food ...,2024-01-29 06:10:40.731456
/watch?v=D4R-YZ-VZhQ&pp=ygUCdXc%3D,/@adamgresch,Adam Gresch,Why You Should Go to the University of Washington,141K,5 years,A peek into what actually makes the University of Washington such a great place to go to school. Hint: It's not all the usual stuff you ...,2024-01-29 06:10:52.298259
/watch?v=7SrraT7Ir3w&pp=ygUCdXc%3D,/@KING5Seattle,KING 5 Seattle,Record-setting freshman class moves in at UW campus,4.3K,1 year,A packed car and a hopeful freshman may be the latest metric that the world is getting back to normal. The University of ...,2024-01-29 06:10:52.299374
/watch?v=TOF27C0mJ20&pp=ygUCdXc%3D,/@SeattleSports710,Seattle Sports,"Brock Huard on UW head coach Kalen DeBoer - ""He's gone.""",23K,2 weeks,Here is the video of Seattle Sports host Brock Huard talking through the latest news out of Montlake regarding the Washington ...,2024-01-29 06:10:52.300412
/watch?v=lzf_LTtKrTw&pp=ygUCdXc%3D,/@fox6milwaukee,FOX6 News Milwaukee,UW-Whitewater racist incident | FOX6 News Milwaukee,3.1K,6 days,A group of people projected a swastika on a residence hall at a University of Wisconsin-Whitewater dorm and chanted racist ...,2024-01-29 06:10:52.301524
/watch?v=s5pfHG6YQhw&pp=ygUCdXc%3D,/@SeattleSports710,Seattle Sports,Former UW head coach Chris Petersen previews the UW vs Texas College Football Playoff game,15K,1 month,Former University of Washington head coach Chris Petersen joined Brock Huard and Damon Huard to talk about the upcoming ...,2024-01-29 06:10:52.302916
/watch?v=wk8X2giqWM0&pp=ygUCdXc%3D,/@KiaraMadisen,Kiara Madisen,"Life as a UW Student in Seattle, WA | ft. Kam Schalk",68K,2 years,Finally got to live out my dream of exploring life as a student at my rival university! Kam and I reunite for the best 24 hour trip full of ...,2024-01-29 06:10:52.304017
/watch?v=SgFdTaV1_04&pp=ygUCdXc%3D,/@TaylorQuynh,Taylor Quynh,How I Got Into UW Seattle as an Out of State Student: High School Stats + Application,16K,2 years,I applied to UW in 2019 as an out of state student. I grew up in Seattle so UW was my dream school and I am so happy here!,2024-01-29 06:10:52.305582
/watch?v=Kjv3RYsWnzQ&pp=ygUCdXc%3D,/@espncfb,ESPN College Football,Oregon Ducks vs. Washington Huskies | Full Game Highlights,799K,3 months,Watch highlights as the No. 7 Washington Huskies eked out a 36-33 win over the No. 8 Oregon Ducks. QB Michael Penix Jr. threw ...,2024-01-29 06:10:52.306768
/watch?v=6gRyWWy9jTM&pp=ygUCdXc%3D,/@KING5Seattle,KING 5 Seattle,"WATCH: UW introduces Jedd Fisch, new head football coach",6.5K,Streamed 12 days,Jedd Fisch is being introduced as the next UW football head coach.,2024-01-29 06:10:52.308635
/watch?v=0jR6ix-Nzqw&pp=ygUCdXc%3D,/@uwmadison,uwmadison,UW-Madison's Time Honored Varsity - with captioning,114K,8 years,"The traditional arm-waving at the end of the song, ""Varsity,"" was the 1934 brainstorm of band leader Ray Dvorak. He saw ...",2024-01-29 06:10:52.309664
/watch?v=OMcXkXn47UQ&pp=ygUCdXc%3D,/@universityofwashington,UW (University of Washington),UW Campus Tour: Hidden Gems,33K,5 years,"UW campus tour guide Liam shows off some of the best kept secrets on campus for studying, hanging out or quiet reflection.",2024-01-29 06:10:52.311218
/watch?v=Y-cn6v6VGj4&pp=ygUCdXc%3D,/@CampusMania,CampusMania,University of Washington | UW | 8K Campus Drone Tour,30K,2 years,An 8K tour of University of Washington campus! Check below for selected chapters of the video. Washington Universities Playlist: ...,2024-01-29 06:10:52.312771
/watch?v=A6Aw5n4a87w&pp=ygUCdXc%3D,/@WISN,WISN 12 News,UW-Whitewater students alarmed by neo-Nazi demonstration on campus,1.7K,6 days,"The university said a group screamed racist chants outside a residence hall, lighting flares and displaying antisemitic symbols.",2024-01-29 06:10:52.314100
/watch?v=LXzT-dTXjRg&pp=ygUCdXc%3D,/@KING5Seattle,KING 5 Seattle,"'I'm gutted, but still proud': UW fans in Houston and Seattle react to title game loss",43K,2 weeks,The University of Washington fell short of a national championship. The top-ranked Michigan Wolverines overpowered the ...,2024-01-29 06:10:52.314943
/watch?v=T7T87LRNJg8&pp=ygUCdXc%3D,/@DanhLuong,Danh Luong,A day in my life at the University of Washington | Computer Science major | Cherry Blossom at UW,21K,1 year,[ENGSUB] [VIETSUB] I went back to the University of Washington to meet up with some friends and enjoy student life once again.,2024-01-29 06:10:52.316226
/watch?v=2nuOJrR1LdA&pp=ygUCdXc%3D,/@SeattleSports710,Seattle Sports,"Brock & Damon’s Playoff Preview: The biggest factors between UW and Texas, with Billy Joe Hobert",10K,1 month,Former UW quarterbacks Brock and Damon Huard dive into the Huskies matchup vs Texas in the College Football Playoffs in the ...,2024-01-29 06:10:52.317090
/watch?v=KolT7qz7xvw&pp=ygUCdXc%3D,/@RichEisenShow,The Rich Eisen Show,Rich Eisen Reacts to Alabama Hiring UW’s Kalen DeBoer to Replace Nick Saban | The Rich Eisen Show,90K,2 weeks,Rich Eisen and the guys react to Alabama hiring Washington Huskies HC Kalen DeBoer to replace the retiring Nick Saban.,2024-01-29 06:10:52.317978
/watch?v=APXd_eWlkFI&pp=ygUCdXc%3D,/@fox6milwaukee,FOX6 News Milwaukee,UW Marching Band wows crowds in southern California,180K,10 years,No description.,2024-01-29 06:11:04.466436
/watch?v=wEjiipnB8Cs&pp=ygUCdXc%3D,/@universityofwashington,UW (University of Washington),2023's UW News video highlights,2.3K,1 month,"This minute-long video is a glimpse at just some of the video stories the UW News office produced this year. In 2023, UW students, ...",2024-01-29 06:11:04.467419
/watch?v=vKE8r95RgDI&pp=ygUCdXc%3D,/@tmj4,TMJ4 News,UW-Madison fraternity suspended after throwing a TV off roof,37K,5 years,"The University of Wisconsin Madison fraternity, Kappa Sigma, was suspended on Thursday after throwing a TV off the roof and ...",2024-01-29 06:11:04.468966
/watch?v=gyEhHVV6vZU&pp=ygUCdXc%3D,/@AndreaMengucci,Andrea Mengucci VEEDEO,UW Control with Preordain & Day's Undoing | Modern | MTGO,5.6K,1 day,Time Stamps: 0:00 Intro 0:27 Round 1 VS Yawgmoth 18:08 Round 2 VS Hardened Scales 1:09:35 Round 3 VS Humans 1:49:12 ...,2024-01-29 06:11:04.470205
/watch?v=GWy2_kwav6M&pp=ygUCdXc%3D,/@UWContinuingEd,UWContinuingEd,UW Campus,4.3K,4 years,World-class. Innovative. Beautiful. This aerial and on-the-ground tour shows what makes the University of Washington campus in ...,2024-01-29 06:11:04.473184
/watch?v=gOmiwd2HS_c&pp=ygUCdXc%3D,/@UWVideo,UW Video,University of Washington Campus Tour,461K,11 years,"Check out the University of Washington's main campus, with a look at the natural beauty and architectural wonders that make the ...",2024-01-29 06:11:04.474074
/shorts/b55GPseffpo,/@AstroTurfUSA,AstroTurfUSA,"The stadium of UW Football is know as ""The Greatest Setting in College Football""",16K,1 year,"The inventor of synthetic turf, AstroTurf is one of the most iconic brands in American sports — as legendary as the athletes who've ...",2024-01-29 06:11:04.474952
/watch?v=Gq7DxcpuYMM&pp=ygUCdXc%3D,/@BECUVideo,BECU credit union,UW Bow Down to Washington | Singalong Song | Produced by BECU,80K,5 years,"As a proud partner of the University of Washington, BECU has collaborated with some of their most famous alumni to perform the ...",2024-01-29 06:11:04.476246
/watch?v=VxsbGDcQar4&pp=ygUCdXc%3D,/@KING5Seattle,KING 5 Seattle,UW fans welcome back Huskies after thrilling Sugar Bowl win,19K,3 weeks,"The Huskies arrived at Husky Stadium around 2:45 p.m. Tuesday, less than 24 hours after its 37-31 win over the Texas ...",2024-01-29 06:11:04.477808
/watch?v=8UYJf5apUFg&pp=ygUCdXc%3D,/@SeattleSports710,Seattle Sports,Former UW head coach Rick Neuheisel on the Huskies chances to win the National Championship,20K,3 weeks,What did former University of Washington head coach Rick Neuheisel think about the Huskies chances to win the National ...,2024-01-29 06:11:04.478621
/watch?v=PjofhX640Lc&pp=ygUCdXc%3D,/@bruce.clarke,Bruce A. Clarke,Are UW students smarter than a 5th grader??,13K,1 year,"In this video, I quiz students at the University of Washington in Seattle on some general knowledge trivia. If a group correctly ...",2024-01-29 06:11:04.479413
/watch?v=rcpeYDCxOEo&pp=ygUCdXc%3D,/@uwmadison,uwmadison,UW–Madison Works For You,9.9K,2 years,"As one of the world's top universities, the University of Wisconsin-Madison is building the state's economy, driving innovation and ...",2024-01-29 06:11:04.480196
/watch?v=7uG5d3LkkCU&pp=ygUCdXc%3D,/@universityofwashington,UW (University of Washington),UW Crew: Passion Never Rests,23K,8 years,"For more than 100 years, the University of Washington has been home to one of the best rowing teams in the world, filled with ...",2024-01-29 06:11:04.481052
/watch?v=v0huOCh2eTg&pp=ygUCdXc%3D,/@UWMedicineHealth,UW Medicine,Welcome to UW Medicine,14K,9 years,"(2:19 version) Six little words with one amazing impact. At UW Medicine, our mission is clear. In fact, it can be boiled down to one ...",2024-01-29 06:11:04.481954
/watch?v=WzJc75S-LzY&pp=ygUCdXc%3D,/@universityofwashington,UW (University of Washington),UW Campus Tour: Hear It from a Husky,130K,8 years,Follow UW student Joe Santiago as he shows you around the University of Washington's Seattle campus and shares his tips ...,2024-01-29 06:11:04.483379
/watch?v=_mPCWNGiW-k&pp=ygUCdXc%3D,/@UWHFS,UWHFS,UW HFS | Madrona Hall Virtual Tour,31K,5 years,Make sure you like and subscribe for more content coming soon! To learn more about University of Washington's Housing & Food ...,2024-01-29 06:11:16.934895
/watch?v=IWJ9C5G7LlA&pp=ygUCdXc%3D,/@universityofwashington,UW (University of Washington),UW students move into residence halls,7.6K,3 years,Around 4000 students are moving into the residence halls at the University of Washington this week. This number is less than half ...,2024-01-29 06:11:16.936390
/watch?v=cBwl_k_wDts&pp=ygUCdXc%3D,/@universityofwashington,UW (University of Washington),UW Minecraft Mini Tour,11K,3 years,Take a tour of campus... through Minecraft! The UW Minecraft server is a faithful recreation of our beautiful Seattle campus.,2024-01-29 06:11:16.937968
/watch?v=_S7HNn7Mkp8&pp=ygUCdXc%3D,/@universityofwashington,UW (University of Washington),Advice for UW first-year students - Professor Shawn Wong,3.9K,10 years,English Professor Shawn Wong gives advice on how new students can make the most of their studies at the University of ...,2024-01-29 06:11:16.939048
/watch?v=3YgSlmxTbZE&pp=ygUCdXc%3D,/@uwtacoma3145,UW Tacoma,Growth / UW Tacoma,4.5K,6 years,"We can expand UW Tacoma “up the hill” for tomorrow. With the support of loyal and new donors, our building plans will be guided ...",2024-01-29 06:11:16.939952
/watch?v=h0BAHJZZZXs&pp=ygUCdXc%3D,/@universityofwashington,UW (University of Washington),UW Crew – Together We Will,23K,8 years,UW Men's Crew Head Coach Michael Callahan describes the experience of rowing for the University of Washington as a feeling ...,2024-01-29 06:11:16.940947
/watch?v=3WZ_mZMVdkQ&pp=ygUCdXc%3D,/@uwbothell,UW Bothell,90 second walking tour of the UW Bothell campus,6K,3 years,Want to get an idea of what the University of Washington Bothell campus looks like but don't have much time? Take a evening ...,2024-01-29 06:11:16.941783
/watch?v=7PrNkKM8rs4&pp=ygUCdXc%3D,/@universityofwashington,UW (University of Washington),New Esports Arena opens at UW,5.6K,4 years,The UW celebrated the opening of an esports center with a ribbon cutting ceremony April 18. The facility features top-of-the-line ...,2024-01-29 06:11:16.942728
/watch?v=V82oUxlZsy4&pp=ygUCdXc%3D,/@uwtacoma3145,UW Tacoma,Welcome to UW Tacoma,5.8K,2 years,The University of Washington Tacoma / Be Boundless Website: http://www.tacoma.uw.edu Facebook: ...,2024-01-29 06:11:16.944117
/watch?v=bKBjKW18XUs&pp=ygUCdXc%3D,/@UWEauClaire,University of Wisconsin-Eau Claire,UW-Eau Claire campus areas,5.1K,5 years,"Whether you travel lower campus, upper campus, or areas surround the university, UW-Eau Claire provides a beautiful setting for ...",2024-01-29 06:11:16.945062
/watch?v=PI0DQzEZHww&pp=ygUCdXc%3D,/@engrUW,engrUW,Explore UW Engineering - Aeronautics & Astronautics,18K,8 years,Students and researchers in aeronautics & astronautics at the University of Washington share how they Dare to Do.,2024-01-29 06:11:16.946004
/watch?v=xh0Nm4HiQ74&pp=ygUCdXc%3D,/@universityofwashington,UW (University of Washington),Let these students at the UW show you how to apply for financial aid,13K,2 years,The University of Washington Office of Student Financial Aid is here to help you. Learn more about the process and where you ...,2024-01-29 06:11:16.947307
/watch?v=GUPCiFkinng&pp=ygUCdXc%3D,/@fox13seattle,FOX 13 Seattle,The new UW mascot makes his official television debut,14K,5 years,"At just 12 weeks, Dubs II is catching on quick to his new big new role as the University of Washington's live mascot.",2024-01-29 06:11:16.948218
/watch?v=aIhPAfLOcLo&pp=ygUCdXc%3D,/@uw-milwaukee,UW-Milwaukee,UW-Milwaukee: A Globally Engaged Top-Tier Research University,11K,3 years,"The University of Wisconsin-Milwaukee is committed to global engagement through its curriculum, research activities, and student ...",2024-01-29 06:11:16.949046
/watch?v=fmlViWC4KIY&pp=ygUCdXc%3D,/@universityofwashington,UW (University of Washington),UW Campus Tour: Cafes On the Ave!,8.9K,4 years,Where's the best place around campus to get a cup of coffee? It's a debate as old as time itself. Check out some fan favorites on ...,2024-01-29 06:11:16.950414
/watch?v=xW-xII-Ms4c&pp=ygUCdXc%3D,/@uwstoutvideos,University of Wisconsin-Stout,Welcome to Menomonie 🗺️ 👀 | UW-Stout,8.1K,3 years,Menomonie is more than a college town -- It's home! And UW-Stout is more than your average four-year university. Our unique ...,2024-01-29 06:11:16.951284
/watch?v=RGNAflXsPGA&pp=ygUCdXc%3D,/@KING5Seattle,KING 5 Seattle,UW students hyped for National Championship,1.8K,3 weeks,"University of Washington students say the mood on campus is ""electric"" ahead of the National Championship game.",2024-01-29 06:11:16.952079
/watch?v=kTpqrgNCtg8&pp=ygUCdXc%3D,/@welcometoUW,Utility Warehouse,"Ben Fogle - Adventurer, brand ambassador and UW customer",393K,1 year,"Explorer, adventurer and UW customer: we're thrilled to introduce our new brand ambassador, Ben Fogle. Over the next few ...",2024-01-29 06:11:16.952959
/watch?v=fAdKi7GNe4c&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Man shot and killed in Seattle's University District,6.9K,1 month,Seattle police are investigating after a man was shot and killed in the University District on Christmas. First responders called to ...,2024-01-29 06:11:40.558605
/watch?v=g8OEoHiqVf4&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Seattle police investigate fatal shooting at University District apartment building,2.9K,1 month,The shooting happened Monday evening on 15th Avenue Northeast near Northeast 47th Street. First responders called to the ...,2024-01-29 06:11:40.561525
/watch?v=VP-gTzqExXU&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@universitydistrictcalgary2567,University District Calgary,University District 2022 Year in Review,1.1K,1 year,"2022 was a big year for U/D! Our Retail Main Street grew with exciting additions, we welcomed a new builder, connected at ...",2024-01-29 06:11:40.563586
/watch?v=skYgYaHe1kg&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,"Students, organizations and Seattle leaders react to U-District weekend violence",7.7K,1 year,University of Washington students are speaking out after five people were injured in two violent incidents near campus over the ...,2024-01-29 06:11:40.565626
/watch?v=sqtnxj0i52Q&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@ActionKid,ActionKid,Seattle Walk : University of Washington Campus & U-District in April 2023,16K,8 months,"The University District, often called ""U-District,"" is a neighborhood located in the north-central part of Seattle, Washington. As the ...",2024-01-29 06:11:40.572898
/watch?v=a6dMAbBKz9Q&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@mptdigitalstudios7340,MPT Digital Studios,University of the District of Columbia | HBCU Week 2020,1.9K,3 years,The University of the District of Columbia founding is rooted in the school for “colored girls” that Myrtilla Miner founded in 1851 in ...,2024-01-29 06:11:40.575211
/watch?v=fXTHAIO4N8U&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Police looking for U-district prowler,3.3K,1 year,Seattle police are searching for a suspected prowler who entered a house near the University of Washington (UW) early Sunday ...,2024-01-29 06:11:40.578222
/watch?v=1yKSrX7lRkg&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@ryanhawkinsyyc,Living In Calgary - Ryan Hawkins,Pros and Cons About Living in the University District Calgary | Living in Calgary,776,9 months,"Discover the pros and cons of living in Calgary's University District in this comprehensive video! Join Ryan Hawkins, a local realtor ...",2024-01-29 06:11:40.581158
/watch?v=3OK8j2kBS6A&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,University District residents concerned over criminal repeat offender,3.5K,2 months,Residents in Seattle's University District are concerned about a man the King County Prosecuting Attorney's Office calls a danger ...,2024-01-29 06:11:40.583288
/watch?v=txMYQJ7KyZM&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@udc_edu,University of the District of Columbia,A New Day - Capital Improvements Video - UDC,942,7 months,The University of the District of Columbia (UDC) is delighted to share our Capital Improvement Plan promotional video. The video ...,2024-01-29 06:11:40.585196
/watch?v=ZNoCGmxi6-g&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Seattle police to add more patrols in the University District following violent weekend,2.2K,1 year,There were two separate shootings in two days in Seattle's University District over the weekend.,2024-01-29 06:11:40.587017
/watch?v=PiTX-FGCRc8&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@4kfamilyfunwalk206,4k Family Fun Walk,"4k Walking Tour in University District of Seattle, Most popular UW walking streets.",2.7K,1 year,"Spring time visited University of Washington than take a Walking Tour in University District of Seattle, Most popular UW walking ...",2024-01-29 06:11:40.589888
/watch?v=H1nA-pKQCsM&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@4KNatureandCityWalks,4K Nature and City Walks,"Seattle, University District Walk on a Weekday Evening 4k",52K,2 years,Walking through areas near the University of Washington beginning on University Way NE then near 17th Ave NE near the ...,2024-01-29 06:11:40.592034
/watch?v=ncDoQ8y0P8o&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@fox13seattle,FOX 13 Seattle,U District Street Fair returns | FOX 13 Seattle,2.6K,8 months,More than 250 vendors are taking part in the event this weekend. Subscribe to FOX 13 Seattle: ...,2024-01-29 06:11:40.594467
/watch?v=D6F4CwsgWZI&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@fox13seattle,FOX 13 Seattle,Drive-by shooting in Seattle's University District | FOX 13 Seattle,288,11 months,Seattle Police are investigating a drive-by shooting in Seattle's University District. One person was shot and is expected to be okay ...,2024-01-29 06:11:40.597266
/watch?v=7xoZu5IP2Ks&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@PNW4K,PNW 4K,"What's New On University Way in the U District in Seattle, Walking Tour 2023",815,9 months,"Join me on a walking tour of University Way NE, also known as The Ave, a major street and commercial district in the University ...",2024-01-29 06:11:40.599385
/watch?v=andXvmLnSqY&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@WGRZTVNews,WGRZ-TV,2 people shot in Buffalo's University District,1.1K,5 months,"The injuries to one of the men appear serious in nature, according to a Buffalo Police Department spokesperson.",2024-01-29 06:11:40.601162
/watch?v=SK7ZDl_e-4g&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@udc_edu,University of the District of Columbia,Pathways to Possible @ the University of the District of Columbia,1.1K,3 years,"http://www.udc.edu/possible Summer School Registration starts April 1, 2020.",2024-01-29 06:11:40.602901
/watch?v=VlDicxkNQws&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,U District hosts annual $4 Food Walk,3K,3 months,Attendees enjoyed food options from 70 diverse restaurants on Sept. 30 at the third-annual event.,2024-01-29 06:11:40.604669
/watch?v=s7SF6FM2x-o&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@4NewsNow,4 News Now,Body pulled from Spokane River in the University District,275,5 months,"SPOKANE, Wash. — A body was pulled from the Spokane River in the University District Sunday afternoon. Crews with the ...",2024-01-29 06:11:40.606478
/watch?v=MZonbpi07Fg&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@WOSUColumbus,WOSU Public Media,Columbus Neighborhoods: University District,33K,12 years,"The Old North was the first neighborhood here, and a series of remarkable transformations has seen this area change from farm to ...",2024-01-29 06:11:52.731545
/watch?v=hqJ0nq_S_AE&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Suspect accused of killing roommate in Seattle's University District,5.9K,2 months,A 50-year-old man was found dead and his roommate was taken into custody at a home in Seattle's University District.,2024-01-29 06:11:52.733171
/watch?v=F_mLf-t7jQw&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Tens of thousands attend 52nd Annual University District Street Fair,1.1K,8 months,"Tens of thousands of people flocked to Seattle's University District this weekend, to take part in the neighborhood's 52nd annual ...",2024-01-29 06:11:52.734334
/watch?v=psj6VAP3Iuc&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Arrests made after string of crimes in Seattle's University District,7.1K,2 years,"The suspects are accused of being involved in several carjackings, robberies and assaults in the U. District.",2024-01-29 06:11:52.735454
/watch?v=qSg91J2Wuf4&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,BREAKING: Large fire in Seattle's University District,4.9K,6 months,A large fire broke out at the abandoned Jet City Improv building in Seattle's University District.,2024-01-29 06:11:52.736700
/watch?v=n8BEr8klcDw&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@FOX2Detroit,FOX 2 Detroit,Go inside historic art deco homes during Detroit's University District tours,6.2K,1 year,"On Saturday, seven homeowners in Detroit's University District will showcase their houses. Step inside to see the art deco ...",2024-01-29 06:11:52.737817
/watch?v=YnAvx-0X2Kc&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@wcmhnbc4columbus,NBC4 Columbus,One injured in University District shooting,534,1 year,One person is hospitalized after a shooting in the University District Monday night. Stay informed about Columbus and central ...,2024-01-29 06:11:52.738962
/watch?v=fU4EWdIare0&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,4 injured in University District shooting,2.8K,1 year,Seattle police are still searching for suspects.,2024-01-29 06:11:52.739982
